ds,y
1979-04-11,102.31
1979-04-12,102.00
1979-04-16,101.12
1979-04-17,101.24
1979-04-18,101.70
1979-04-19,101.28
1979-04-20,101.23
1979-04-23,101.57
1979-04-24,102.20
1979-04-25,102.50
1979-04-26,102.01
1979-04-27,101.80
1979-04-30,101.76
1979-05-01,101.68
1979-05-02,101.72
1979-05-03,101.81
1979-05-04,100.69
1979-05-07,99.02
1979-05-08,99.17
1979-05-09,99.46
1979-05-10,98.52
1979-05-11,98.52
1979-05-14,98.06
1979-05-15,98.14
1979-05-16,98.42
1979-05-17,99.94
1979-05-18,99.93
1979-05-21,100.14
1979-05-22,100.51
1979-05-23,99.89
1979-05-24,99.93
1979-05-25,100.22
1979-05-29,100.05
1979-05-30,99.11
1979-05-31,99.08
1979-06-01,99.17
1979-06-04,99.32
1979-06-05,100.62
1979-06-06,101.30
1979-06-07,101.79
1979-06-08,101.49
1979-06-11,101.91
1979-06-12,102.85
1979-06-13,102.31
1979-06-14,102.20
1979-06-15,102.09
1979-06-18,101.56
1979-06-19,101.58
1979-06-20,101.63
1979-06-21,102.09
1979-06-22,102.64
1979-06-25,102.09
1979-06-26,101.66
1979-06-27,102.27
1979-06-28,102.80
1979-06-29,102.91
1979-07-02,101.99
1979-07-03,102.09
1979-07-05,102.43
1979-07-06,103.62
1979-07-09,104.47
1979-07-10,104.20
1979-07-11,103.64
1979-07-12,102.69
1979-07-13,102.32
1979-07-16,102.74
1979-07-17,101.83
1979-07-18,101.69
1979-07-19,101.61
1979-07-20,101.82
1979-07-23,101.59
1979-07-24,101.97
1979-07-25,103.08
1979-07-26,103.10
1979-07-27,103.10
1979-07-30,103.15
1979-07-31,103.81
1979-08-01,104.17
1979-08-02,104.10
1979-08-03,104.04
1979-08-06,104.30
1979-08-07,105.65
1979-08-08,105.98
1979-08-09,105.49
1979-08-10,106.40
1979-08-13,107.42
1979-08-14,107.52
1979-08-15,108.25
1979-08-16,108.09
1979-08-17,108.30
1979-08-20,108.83
1979-08-21,108.91
1979-08-22,108.99
1979-08-23,108.63
1979-08-24,108.60
1979-08-27,109.14
1979-08-28,109.02
1979-08-29,109.02
1979-08-30,109.02
1979-08-31,109.32
1979-09-04,107.44
1979-09-05,106.40
1979-09-06,106.85
1979-09-07,107.66
1979-09-10,108.17
1979-09-11,107.51
1979-09-12,107.82
1979-09-13,107.85
1979-09-14,108.76
1979-09-17,108.84
1979-09-18,108.00
1979-09-19,108.28
1979-09-20,110.51
1979-09-21,110.47
1979-09-24,109.61
1979-09-25,109.68
1979-09-26,109.96
1979-09-27,110.21
1979-09-28,109.32
1979-10-01,108.56
1979-10-02,109.59
1979-10-03,109.59
1979-10-04,110.17
1979-10-05,111.27
1979-10-08,109.88
1979-10-09,106.63
1979-10-10,105.30
1979-10-11,105.05
1979-10-12,104.49
1979-10-15,103.36
1979-10-16,103.19
1979-10-17,103.39
1979-10-18,103.61
1979-10-19,101.60
1979-10-22,100.71
1979-10-23,100.28
1979-10-24,100.44
1979-10-25,100.00
1979-10-26,100.57
1979-10-29,100.71
1979-10-30,102.67
1979-10-31,101.82
1979-11-01,102.57
1979-11-02,102.51
1979-11-05,101.82
1979-11-06,101.20
1979-11-07,99.87
1979-11-08,100.30
1979-11-09,101.51
1979-11-12,103.51
1979-11-13,102.94
1979-11-14,103.39
1979-11-15,104.13
1979-11-16,103.79
1979-11-19,104.23
1979-11-20,103.69
1979-11-21,103.89
1979-11-23,104.67
1979-11-26,106.80
1979-11-27,106.38
1979-11-28,106.77
1979-11-29,106.81
1979-11-30,106.16
1979-12-03,105.83
1979-12-04,106.79
1979-12-05,107.25
1979-12-06,108.00
1979-12-07,107.52
1979-12-10,107.67
1979-12-11,107.49
1979-12-12,107.52
1979-12-13,107.67
1979-12-14,108.92
1979-12-17,109.33
1979-12-18,108.30
1979-12-19,108.20
1979-12-20,108.26
1979-12-21,107.59
1979-12-24,107.66
1979-12-26,108.40
1979-12-27,108.50
1979-12-28,108.60
1979-12-31,108.50
1980-01-01,107.90
1980-01-02,108.40
1980-01-03,106.10
1980-01-04,107.10
1980-01-07,107.80
1980-01-08,109.30
1980-01-09,111.10
1980-01-10,110.90
1980-01-11,111.20
1980-01-14,111.40
1980-01-15,111.90
1980-01-16,112.90
1980-01-17,112.00
1980-01-18,111.70
1980-01-21,112.90
1980-01-22,113.10
1980-01-23,113.90
1980-01-24,115.30
1980-01-25,114.40
1980-01-28,115.70
1980-01-29,115.80
1980-01-30,115.80
1980-01-31,117.20
1980-02-01,115.50
1980-02-04,116.00
1980-02-05,115.20
1980-02-06,116.60
1980-02-07,117.90
1980-02-08,118.70
1980-02-11,119.10
1980-02-12,118.40
1980-02-13,120.20
1980-02-14,119.30
1980-02-15,116.70
1980-02-18,115.40
1980-02-19,115.70
1980-02-20,117.20
1980-02-21,117.90
1980-02-22,116.50
1980-02-25,114.90
1980-02-26,114.80
1980-02-27,115.10
1980-02-28,113.70
1980-02-29,114.10
1980-03-03,114.30
1980-03-04,113.40
1980-03-05,113.90
1980-03-06,111.30
1980-03-07,109.00
1980-03-10,107.90
1980-03-11,108.50
1980-03-12,108.40
1980-03-13,107.60
1980-03-14,106.50
1980-03-17,105.20
1980-03-18,104.70
1980-03-19,105.70
1980-03-20,105.20
1980-03-21,103.70
1980-03-24,102.20
1980-03-25,100.60
1980-03-26,101.20
1980-03-27,99.60
1980-03-28,101.40
1980-03-31,102.70
1980-04-01,103.30
1980-04-02,103.90
1980-04-03,103.30
1980-04-07,102.30
1980-04-08,101.90
1980-04-09,103.60
1980-04-10,105.00
1980-04-11,105.20
1980-04-14,103.90
1980-04-15,103.90
1980-04-16,104.40
1980-04-17,102.20
1980-04-18,102.10
1980-04-21,101.30
1980-04-22,104.00
1980-04-23,105.10
1980-04-24,105.40
1980-04-25,105.60
1980-04-28,106.80
1980-04-29,106.70
1980-04-30,106.70
1980-05-01,106.90
1980-05-02,106.20
1980-05-05,106.80
1980-05-06,107.80
1980-05-07,108.10
1980-05-08,108.00
1980-05-09,106.20
1980-05-12,105.50
1980-05-13,106.80
1980-05-14,107.90
1980-05-15,108.00
1980-05-16,107.90
1980-05-19,108.40
1980-05-20,108.40
1980-05-21,108.30
1980-05-22,109.70
1980-05-23,111.40
1980-05-27,112.30
1980-05-28,112.70
1980-05-29,112.60
1980-05-30,111.60
1980-06-02,112.20
1980-06-03,111.60
1980-06-04,113.40
1980-06-05,114.40
1980-06-06,114.00
1980-06-09,114.50
1980-06-10,115.50
1980-06-11,116.60
1980-06-12,117.00
1980-06-13,116.90
1980-06-16,116.80
1980-06-17,117.20
1980-06-18,116.80
1980-06-19,116.80
1980-06-20,114.90
1980-06-23,115.30
1980-06-24,115.80
1980-06-25,117.40
1980-06-26,118.00
1980-06-27,116.90
1980-06-30,116.00
1980-07-01,115.40
1980-07-02,116.40
1980-07-03,117.80
1980-07-07,118.80
1980-07-08,119.10
1980-07-09,119.50
1980-07-10,118.60
1980-07-11,118.40
1980-07-14,120.40
1980-07-15,121.60
1980-07-16,120.90
1980-07-17,121.80
1980-07-18,123.20
1980-07-21,123.20
1980-07-22,123.90
1980-07-23,123.30
1980-07-24,123.00
1980-07-25,122.00
1980-07-28,122.00
1980-07-29,123.00
1980-07-30,123.90
1980-07-31,122.30
1980-08-01,122.40
1980-08-04,121.60
1980-08-05,122.10
1980-08-06,122.00
1980-08-07,123.80
1980-08-08,125.20
1980-08-11,125.30
1980-08-12,125.80
1980-08-13,124.70
1980-08-14,125.60
1980-08-15,126.60
1980-08-18,125.30
1980-08-19,124.00
1980-08-20,124.30
1980-08-21,126.00
1980-08-22,127.80
1980-08-25,126.30
1980-08-26,126.30
1980-08-27,125.00
1980-08-28,123.90
1980-08-29,123.00
1980-09-02,124.40
1980-09-03,126.40
1980-09-04,127.70
1980-09-05,126.10
1980-09-08,125.70
1980-09-09,124.50
1980-09-10,125.90
1980-09-11,126.50
1980-09-12,126.80
1980-09-15,126.30
1980-09-16,127.80
1980-09-17,129.60
1980-09-18,130.40
1980-09-19,130.30
1980-09-22,131.00
1980-09-23,132.20
1980-09-24,131.30
1980-09-25,131.50
1980-09-26,128.20
1980-09-29,125.40
1980-09-30,126.10
1980-10-01,127.90
1980-10-02,128.80
1980-10-03,130.40
1980-10-06,132.40
1980-10-07,132.90
1980-10-08,132.80
1980-10-09,132.60
1980-10-10,132.10
1980-10-13,132.50
1980-10-14,133.60
1980-10-15,134.40
1980-10-16,135.90
1980-10-17,133.10
1980-10-20,133.20
1980-10-21,134.00
1980-10-22,133.00
1980-10-23,132.50
1980-10-24,130.60
1980-10-27,129.90
1980-10-28,128.90
1980-10-29,129.90
1980-10-30,128.70
1980-10-31,128.20
1980-11-03,129.90
1980-11-05,135.60
1980-11-06,131.30
1980-11-07,130.10
1980-11-10,130.50
1980-11-11,132.30
1980-11-12,135.10
1980-11-13,137.20
1980-11-14,139.00
1980-11-17,138.50
1980-11-18,140.90
1980-11-19,141.80
1980-11-20,141.20
1980-11-21,141.20
1980-11-24,139.40
1980-11-25,140.80
1980-11-26,142.00
1980-11-28,141.50
1980-12-01,140.70
1980-12-02,138.10
1980-12-03,138.10
1980-12-04,138.40
1980-12-05,136.40
1980-12-08,133.20
1980-12-09,131.90
1980-12-10,132.00
1980-12-11,128.70
1980-12-12,130.00
1980-12-15,131.30
1980-12-16,131.20
1980-12-17,133.60
1980-12-18,135.90
1980-12-19,135.00
1980-12-22,136.70
1980-12-23,137.50
1980-12-24,136.60
1980-12-26,137.00
1980-12-29,137.50
1980-12-30,136.50
1980-12-31,136.80
1981-01-02,137.10
1981-01-05,139.20
1981-01-06,140.30
1981-01-07,136.00
1981-01-08,136.10
1981-01-09,134.80
1981-01-12,135.90
1981-01-13,134.30
1981-01-14,135.10
1981-01-15,135.10
1981-01-16,135.90
1981-01-19,135.90
1981-01-20,135.30
1981-01-21,132.50
1981-01-22,132.10
1981-01-23,131.30
1981-01-26,131.20
1981-01-27,131.90
1981-01-28,132.40
1981-01-29,131.80
1981-01-30,131.60
1981-02-02,129.50
1981-02-03,128.90
1981-02-04,129.70
1981-02-05,130.50
1981-02-06,131.80
1981-02-09,131.40
1981-02-10,130.20
1981-02-11,129.90
1981-02-12,128.90
1981-02-13,128.30
1981-02-17,128.80
1981-02-18,129.20
1981-02-19,129.10
1981-02-20,127.70
1981-02-23,128.50
1981-02-24,128.80
1981-02-25,129.20
1981-02-26,130.90
1981-02-27,132.00
1981-03-02,133.00
1981-03-03,132.70
1981-03-04,132.10
1981-03-05,131.80
1981-03-06,131.20
1981-03-09,131.90
1981-03-10,132.60
1981-03-11,131.20
1981-03-12,133.60
1981-03-13,135.50
1981-03-16,136.30
1981-03-17,136.10
1981-03-18,135.70
1981-03-19,135.40
1981-03-20,135.30
1981-03-23,136.50
1981-03-24,137.40
1981-03-25,137.30
1981-03-26,138.40
1981-03-27,136.90
1981-03-30,135.90
1981-03-31,137.10
1981-04-01,137.60
1981-04-02,137.70
1981-04-03,137.00
1981-04-06,135.30
1981-04-07,135.30
1981-04-08,135.30
1981-04-09,135.80
1981-04-10,136.20
1981-04-13,134.90
1981-04-14,134.00
1981-04-15,134.80
1981-04-16,135.80
1981-04-20,136.20
1981-04-21,136.40
1981-04-22,135.50
1981-04-23,135.90
1981-04-24,136.00
1981-04-27,136.60
1981-04-28,136.10
1981-04-29,134.70
1981-04-30,134.40
1981-05-01,134.20
1981-05-04,131.80
1981-05-05,131.30
1981-05-06,132.40
1981-05-07,132.40
1981-05-08,132.90
1981-05-11,132.20
1981-05-12,131.20
1981-05-13,132.00
1981-05-14,132.10
1981-05-15,133.20
1981-05-18,133.60
1981-05-19,133.20
1981-05-20,133.00
1981-05-21,133.00
1981-05-22,132.60
1981-05-26,133.30
1981-05-27,134.60
1981-05-28,134.90
1981-05-29,134.40
1981-06-01,134.60
1981-06-02,133.00
1981-06-03,131.40
1981-06-04,132.20
1981-06-05,133.00
1981-06-08,133.70
1981-06-09,133.30
1981-06-10,133.50
1981-06-11,134.30
1981-06-12,135.10
1981-06-15,135.70
1981-06-16,134.20
1981-06-17,134.00
1981-06-18,134.00
1981-06-19,133.30
1981-06-22,133.50
1981-06-23,134.00
1981-06-24,133.90
1981-06-25,134.30
1981-06-26,133.80
1981-06-29,133.50
1981-06-30,132.70
1981-07-01,131.70
1981-07-02,130.50
1981-07-06,129.00
1981-07-07,129.60
1981-07-08,129.60
1981-07-09,130.10
1981-07-10,130.40
1981-07-13,130.80
1981-07-14,130.80
1981-07-15,131.60
1981-07-16,131.40
1981-07-17,131.60
1981-07-20,130.60
1981-07-21,130.80
1981-07-22,129.70
1981-07-23,128.30
1981-07-24,129.30
1981-07-27,130.70
1981-07-28,130.40
1981-07-29,130.40
1981-07-30,130.70
1981-07-31,131.80
1981-08-03,131.70
1981-08-04,131.90
1981-08-05,133.40
1981-08-06,134.10
1981-08-07,133.00
1981-08-10,133.30
1981-08-11,134.60
1981-08-12,135.20
1981-08-13,134.60
1981-08-14,134.30
1981-08-17,133.00
1981-08-18,131.70
1981-08-19,131.20
1981-08-20,131.70
1981-08-21,131.10
1981-08-24,128.60
1981-08-25,125.80
1981-08-26,126.20
1981-08-27,125.30
1981-08-28,125.10
1981-08-31,125.60
1981-09-01,123.90
1981-09-02,124.60
1981-09-03,124.20
1981-09-04,121.50
1981-09-08,120.10
1981-09-09,119.50
1981-09-10,122.20
1981-09-11,122.10
1981-09-14,122.00
1981-09-15,121.80
1981-09-16,120.00
1981-09-17,119.90
1981-09-18,117.70
1981-09-21,118.10
1981-09-22,118.20
1981-09-23,116.70
1981-09-24,117.50
1981-09-25,114.70
1981-09-28,115.80
1981-09-29,117.80
1981-09-30,117.10
1981-10-01,117.70
1981-10-02,120.20
1981-10-05,121.50
1981-10-06,121.40
1981-10-07,121.90
1981-10-08,123.10
1981-10-09,123.30
1981-10-12,122.40
1981-10-13,122.40
1981-10-14,121.00
1981-10-15,120.60
1981-10-16,120.50
1981-10-19,119.80
1981-10-20,121.30
1981-10-21,121.90
1981-10-22,120.80
1981-10-23,119.90
1981-10-26,119.00
1981-10-27,120.40
1981-10-28,121.00
1981-10-29,120.40
1981-10-30,122.50
1981-11-02,125.10
1981-11-03,125.50
1981-11-04,126.00
1981-11-05,125.80
1981-11-06,124.00
1981-11-09,124.10
1981-11-10,124.70
1981-11-11,123.60
1981-11-12,124.70
1981-11-13,123.60
1981-11-16,121.60
1981-11-17,121.80
1981-11-18,121.90
1981-11-19,121.70
1981-11-20,122.60
1981-11-23,123.10
1981-11-24,124.00
1981-11-25,125.30
1981-11-27,125.70
1981-11-30,127.00
1981-12-01,127.30
1981-12-02,126.40
1981-12-03,125.80
1981-12-04,127.30
1981-12-07,126.90
1981-12-08,125.80
1981-12-09,126.10
1981-12-10,126.50
1981-12-11,126.30
1981-12-14,124.40
1981-12-15,123.80
1981-12-16,123.70
1981-12-17,123.80
1981-12-18,124.90
1981-12-21,124.70
1981-12-22,124.20
1981-12-23,123.60
1981-12-24,123.10
1981-12-28,123.40
1981-12-29,122.90
1981-12-30,123.10
1981-12-31,123.40
1982-01-04,123.70
1982-01-05,122.60
1982-01-06,120.40
1982-01-07,119.90
1982-01-08,120.60
1982-01-11,120.30
1982-01-12,117.50
1982-01-13,117.50
1982-01-14,116.30
1982-01-15,117.10
1982-01-18,117.70
1982-01-19,118.20
1982-01-20,116.60
1982-01-21,116.90
1982-01-22,116.50
1982-01-25,115.90
1982-01-26,116.60
1982-01-27,116.60
1982-01-28,119.30
1982-01-29,121.40
1982-02-01,119.80
1982-02-02,119.20
1982-02-03,118.70
1982-02-04,117.50
1982-02-05,118.30
1982-02-08,117.00
1982-02-09,115.20
1982-02-10,115.60
1982-02-11,115.60
1982-02-12,115.40
1982-02-16,114.60
1982-02-17,115.10
1982-02-18,115.00
1982-02-19,114.60
1982-02-22,114.90
1982-02-23,112.50
1982-02-24,113.90
1982-02-25,114.90
1982-02-26,114.00
1982-03-01,114.30
1982-03-02,114.80
1982-03-03,112.50
1982-03-04,111.80
1982-03-05,110.90
1982-03-08,111.10
1982-03-09,109.90
1982-03-10,111.00
1982-03-11,110.90
1982-03-12,109.70
1982-03-15,110.00
1982-03-16,110.90
1982-03-17,110.10
1982-03-18,111.00
1982-03-19,111.60
1982-03-22,113.30
1982-03-23,114.50
1982-03-24,114.30
1982-03-25,114.30
1982-03-26,113.40
1982-03-29,112.80
1982-03-30,113.10
1982-03-31,113.20
1982-04-01,114.20
1982-04-02,115.80
1982-04-05,115.90
1982-04-06,115.90
1982-04-07,116.40
1982-04-08,116.90
1982-04-12,117.00
1982-04-13,117.10
1982-04-14,116.70
1982-04-15,116.90
1982-04-16,117.70
1982-04-19,118.20
1982-04-20,117.10
1982-04-21,116.60
1982-04-22,118.00
1982-04-23,119.30
1982-04-26,120.10
1982-04-27,119.70
1982-04-28,118.60
1982-04-29,117.40
1982-04-30,117.40
1982-05-03,117.40
1982-05-04,118.40
1982-05-05,118.70
1982-05-06,119.60
1982-05-07,120.60
1982-05-10,119.70
1982-05-11,120.10
1982-05-12,120.50
1982-05-13,119.80
1982-05-14,119.10
1982-05-17,118.20
1982-05-18,117.00
1982-05-19,116.50
1982-05-20,115.60
1982-05-21,115.80
1982-05-24,115.50
1982-05-25,116.10
1982-05-26,114.40
1982-05-27,113.70
1982-05-28,113.20
1982-06-01,112.80
1982-06-02,112.80
1982-06-03,113.10
1982-06-04,112.20
1982-06-07,111.10
1982-06-08,110.90
1982-06-09,110.10
1982-06-10,110.30
1982-06-11,112.20
1982-06-14,111.30
1982-06-15,110.30
1982-06-16,110.60
1982-06-17,108.90
1982-06-18,108.20
1982-06-21,108.40
1982-06-22,108.80
1982-06-23,110.50
1982-06-24,111.40
1982-06-25,110.40
1982-06-28,111.00
1982-06-29,110.30
1982-06-30,109.60
1982-07-01,110.10
1982-07-02,108.90
1982-07-06,108.30
1982-07-07,108.20
1982-07-08,108.10
1982-07-09,109.70
1982-07-12,110.80
1982-07-13,110.70
1982-07-14,111.00
1982-07-15,111.80
1982-07-16,112.10
1982-07-19,112.30
1982-07-20,112.20
1982-07-21,113.10
1982-07-22,112.60
1982-07-23,112.40
1982-07-26,111.50
1982-07-27,111.00
1982-07-28,109.50
1982-07-29,108.70
1982-07-30,108.50
1982-08-02,109.60
1982-08-03,110.10
1982-08-04,107.70
1982-08-05,106.30
1982-08-06,105.70
1982-08-09,103.80
1982-08-10,104.40
1982-08-11,103.60
1982-08-12,103.80
1982-08-13,104.30
1982-08-16,106.20
1982-08-17,109.30
1982-08-18,112.80
1982-08-19,110.70
1982-08-20,113.50
1982-08-23,116.70
1982-08-24,117.50
1982-08-25,118.80
1982-08-26,121.20
1982-08-27,118.90
1982-08-30,118.20
1982-08-31,120.40
1982-09-01,120.70
1982-09-02,120.90
1982-09-03,124.80
1982-09-07,123.30
1982-09-08,123.70
1982-09-09,123.80
1982-09-10,122.20
1982-09-13,122.70
1982-09-14,124.50
1982-09-15,124.70
1982-09-16,125.60
1982-09-17,124.30
1982-09-20,123.20
1982-09-21,125.30
1982-09-22,127.30
1982-09-23,124.90
1982-09-24,124.40
1982-09-27,124.20
1982-09-28,124.90
1982-09-29,123.50
1982-09-30,121.90
1982-10-01,122.50
1982-10-04,122.20
1982-10-05,123.40
1982-10-06,126.30
1982-10-07,130.30
1982-10-08,132.10
1982-10-11,136.40
1982-10-12,137.00
1982-10-13,138.90
1982-10-14,138.00
1982-10-15,135.30
1982-10-18,137.50
1982-10-19,138.80
1982-10-20,139.70
1982-10-21,141.40
1982-10-22,141.40
1982-10-25,138.90
1982-10-26,135.30
1982-10-27,136.90
1982-10-28,136.20
1982-10-29,134.80
1982-11-01,136.00
1982-11-02,139.30
1982-11-03,143.50
1982-11-04,145.30
1982-11-05,143.60
1982-11-08,142.20
1982-11-09,144.00
1982-11-10,145.20
1982-11-11,142.40
1982-11-12,142.70
1982-11-15,139.50
1982-11-16,137.30
1982-11-17,139.00
1982-11-18,139.60
1982-11-19,139.80
1982-11-22,137.50
1982-11-23,135.10
1982-11-24,134.90
1982-11-26,135.60
1982-11-29,136.00
1982-11-30,139.00
1982-12-01,141.20
1982-12-02,140.60
1982-12-03,140.60
1982-12-06,142.60
1982-12-07,144.60
1982-12-08,144.70
1982-12-09,142.70
1982-12-10,142.10
1982-12-13,141.20
1982-12-14,143.00
1982-12-15,137.90
1982-12-16,137.00
1982-12-17,138.60
1982-12-20,138.80
1982-12-21,139.40
1982-12-22,140.90
1982-12-23,141.00
1982-12-27,143.00
1982-12-28,143.10
1982-12-29,142.50
1982-12-30,142.50
1982-12-31,141.70
1983-01-03,142.10
1983-01-04,141.90
1983-01-05,143.70
1983-01-06,146.70
1983-01-07,147.60
1983-01-10,148.00
1983-01-11,147.70
1983-01-12,149.10
1983-01-13,147.80
1983-01-14,148.00
1983-01-17,148.90
1983-01-18,147.70
1983-01-19,147.40
1983-01-20,147.80
1983-01-21,146.30
1983-01-24,143.80
1983-01-25,142.70
1983-01-26,143.20
1983-01-27,145.00
1983-01-28,146.60
1983-01-31,146.10
1983-02-01,146.00
1983-02-02,144.60
1983-02-03,145.40
1983-02-04,146.90
1983-02-07,148.30
1983-02-08,147.90
1983-02-09,146.70
1983-02-10,148.50
1983-02-11,149.60
1983-02-14,149.90
1983-02-15,150.30
1983-02-16,149.70
1983-02-17,148.50
1983-02-18,149.10
1983-02-22,148.10
1983-02-23,147.50
1983-02-24,150.40
1983-02-25,151.80
1983-02-28,150.30
1983-03-01,151.80
1983-03-02,153.70
1983-03-03,155.00
1983-03-04,154.70
1983-03-07,154.90
1983-03-08,154.10
1983-03-09,153.30
1983-03-10,154.80
1983-03-11,152.50
1983-03-14,152.20
1983-03-15,152.10
1983-03-16,152.50
1983-03-17,150.50
1983-03-18,151.10
1983-03-21,152.00
1983-03-22,152.60
1983-03-23,153.80
1983-03-24,154.70
1983-03-25,154.50
1983-03-28,153.30
1983-03-29,153.20
1983-03-30,154.00
1983-03-31,156.40
1983-04-04,153.90
1983-04-05,154.60
1983-04-06,152.40
1983-04-07,152.60
1983-04-08,153.50
1983-04-11,155.80
1983-04-12,156.80
1983-04-13,158.00
1983-04-14,158.80
1983-04-15,159.90
1983-04-18,160.60
1983-04-19,160.40
1983-04-20,161.70
1983-04-21,160.70
1983-04-22,161.80
1983-04-25,161.70
1983-04-26,162.20
1983-04-27,163.70
1983-04-28,163.90
1983-04-29,165.40
1983-05-02,164.80
1983-05-03,163.40
1983-05-04,164.70
1983-05-05,165.60
1983-05-06,167.70
1983-05-09,167.20
1983-05-10,167.40
1983-05-11,167.10
1983-05-12,166.00
1983-05-13,166.20
1983-05-16,164.90
1983-05-17,164.70
1983-05-18,166.00
1983-05-19,164.30
1983-05-20,163.10
1983-05-23,164.20
1983-05-24,166.50
1983-05-25,167.30
1983-05-26,167.40
1983-05-27,166.30
1983-05-31,164.70
1983-06-01,163.60
1983-06-02,165.10
1983-06-03,165.80
1983-06-06,166.00
1983-06-07,165.80
1983-06-08,163.40
1983-06-09,163.00
1983-06-10,163.90
1983-06-13,165.70
1983-06-14,167.10
1983-06-15,167.70
1983-06-16,170.70
1983-06-17,170.80
1983-06-20,170.70
1983-06-21,171.40
1983-06-22,172.80
1983-06-23,172.10
1983-06-24,171.90
1983-06-27,170.90
1983-06-28,169.40
1983-06-29,167.90
1983-06-30,169.10
1983-07-01,169.40
1983-07-05,168.90
1983-07-06,169.20
1983-07-07,170.00
1983-07-08,168.70
1983-07-11,169.20
1983-07-12,168.50
1983-07-13,166.60
1983-07-14,167.80
1983-07-15,166.40
1983-07-18,165.40
1983-07-19,166.10
1983-07-20,169.90
1983-07-21,170.80
1983-07-22,170.10
1983-07-25,170.50
1983-07-26,171.60
1983-07-27,171.70
1983-07-28,168.40
1983-07-29,165.20
1983-08-01,163.80
1983-08-02,164.00
1983-08-03,164.40
1983-08-04,163.90
1983-08-05,163.00
1983-08-08,161.70
1983-08-09,161.20
1983-08-10,162.50
1983-08-11,162.50
1983-08-12,162.60
1983-08-15,165.60
1983-08-16,164.80
1983-08-17,166.20
1983-08-18,166.70
1983-08-19,165.00
1983-08-22,166.50
1983-08-23,165.00
1983-08-24,163.60
1983-08-25,162.30
1983-08-26,163.00
1983-08-29,163.00
1983-08-30,163.90
1983-08-31,165.20
1983-09-01,165.70
1983-09-02,166.00
1983-09-06,168.80
1983-09-07,169.50
1983-09-08,169.10
1983-09-09,168.70
1983-09-12,169.90
1983-09-13,166.10
1983-09-14,166.30
1983-09-15,166.40
1983-09-16,167.20
1983-09-19,168.90
1983-09-20,170.40
1983-09-21,170.30
1983-09-22,170.60
1983-09-23,171.10
1983-09-26,171.60
1983-09-27,170.10
1983-09-28,169.30
1983-09-29,169.20
1983-09-30,167.70
1983-10-03,167.10
1983-10-04,167.80
1983-10-05,168.50
1983-10-06,170.90
1983-10-07,172.20
1983-10-10,173.10
1983-10-11,172.90
1983-10-12,171.60
1983-10-13,171.10
1983-10-14,171.10
1983-10-17,172.00
1983-10-18,171.20
1983-10-19,168.60
1983-10-20,168.30
1983-10-21,168.10
1983-10-24,166.80
1983-10-25,168.10
1983-10-26,167.60
1983-10-27,166.20
1983-10-28,165.90
1983-10-31,165.30
1983-11-01,164.70
1983-11-02,166.00
1983-11-03,165.60
1983-11-04,163.80
1983-11-07,163.60
1983-11-08,163.00
1983-11-09,164.60
1983-11-10,165.80
1983-11-11,166.90
1983-11-14,168.50
1983-11-15,167.40
1983-11-16,167.60
1983-11-17,167.40
1983-11-18,166.70
1983-11-21,167.20
1983-11-22,168.50
1983-11-23,168.40
1983-11-25,168.00
1983-11-28,168.00
1983-11-29,168.60
1983-11-30,169.10
1983-12-01,167.80
1983-12-02,167.60
1983-12-05,166.80
1983-12-06,167.10
1983-12-07,167.20
1983-12-08,167.10
1983-12-09,166.30
1983-12-12,166.60
1983-12-13,166.60
1983-12-14,165.70
1983-12-15,163.90
1983-12-16,163.30
1983-12-19,163.90
1983-12-20,163.50
1983-12-21,164.50
1983-12-22,165.10
1983-12-23,164.20
1983-12-27,165.40
1983-12-28,166.30
1983-12-29,166.70
1983-12-30,165.90
1984-01-03,164.90
1984-01-04,166.80
1984-01-05,169.10
1984-01-06,169.30
1984-01-09,169.50
1984-01-10,169.50
1984-01-11,168.10
1984-01-12,168.40
1984-01-13,168.60
1984-01-16,167.60
1984-01-17,167.80
1984-01-18,168.30
1984-01-19,167.70
1984-01-20,167.10
1984-01-23,166.20
1984-01-24,166.30
1984-01-25,167.10
1984-01-26,165.60
1984-01-27,164.30
1984-01-30,164.70
1984-01-31,163.60
1984-02-01,164.00
1984-02-02,163.40
1984-02-03,164.00
1984-02-06,160.90
1984-02-07,158.80
1984-02-08,159.10
1984-02-09,156.20
1984-02-10,156.50
1984-02-13,156.30
1984-02-14,156.60
1984-02-15,157.50
1984-02-16,156.40
1984-02-17,156.80
1984-02-21,155.70
1984-02-22,155.10
1984-02-23,154.40
1984-02-24,157.50
1984-02-27,159.60
1984-02-28,159.30
1984-02-29,158.30
1984-03-01,158.20
1984-03-02,159.90
1984-03-05,159.20
1984-03-06,158.40
1984-03-07,156.20
1984-03-08,155.80
1984-03-09,155.20
1984-03-12,156.30
1984-03-13,157.90
1984-03-14,157.20
1984-03-15,158.10
1984-03-16,160.40
1984-03-19,159.30
1984-03-20,159.20
1984-03-21,159.30
1984-03-22,158.70
1984-03-23,156.90
1984-03-26,157.20
1984-03-27,157.30
1984-03-28,159.90
1984-03-29,160.50
1984-03-30,159.50
1984-04-02,159.90
1984-04-03,158.30
1984-04-04,158.10
1984-04-05,158.10
1984-04-06,155.50
1984-04-09,155.90
1984-04-10,156.60
1984-04-11,156.30
1984-04-12,157.70
1984-04-13,158.90
1984-04-16,158.30
1984-04-17,159.60
